edge_id,translation_id,original_id,translation_label,original_label,p_partial,p_same_content,original_excerpt,translation_excerpt
e403c8ad-4460-4bc9-9231-b2bff3366c7a,sc136_origenes_contra_celsum_iv_par18_a_en,sc136_origenes_contra_celsum_iv_par18_a,CC IV 18_a (English),CC IV 18_a,1,0.58,"Εἰ δ' ἐπὶ τῆς Ἰησοῦ ψυχῆς λαμβάνει τις τὴν μεταβολήν, αὐτῆς εἰς σῶμα ἐλθούσης, πευσόμεθα, πῶς λέγει μεταβολήν. Εἰ μὲν γὰρ τῆς οὐσίας, οὐ δίδοται οὐ μόνον ἐπ' ἐκείνης ἀλλ' οὐδὲ περὶ","But if one understands the change as applying to the soul of Jesus, having itself come into a body, we shall inquire how he means 'change.' If it is a change of substance, this is "
d98395e4-ff1a-4b9a-9c1b-ca6cc6127e3f,sc136_origenes_contra_celsum_iv_par1_en,sc136_origenes_contra_celsum_iv_par1,CC IV 1 (English),CC IV 1,1,0.64,"1. Ἐν τρισὶ τοῖς πρὸ τούτων διεξελθόντες βιβλίοις τὰ πρὸς τὸ Κέλσου σύγγραμμα νοηθέντα ἡμῖν, ἱερὲ Ἀμβρόσιε, τέταρτον πρὸς τὰ ἑξῆς εὐξάμενοι διὰ Χριστοῦ τῷ θεῷ ὑπαγορεύομεν. Δοθεῖεν","1. Having gone through in the three preceding books what seemed to us appropriate in response to Celsus's work, O holy Ambrosius, we dictate a fourth book covering what follows, af"
2f8d3300-26d0-4c02-80d1-800145446a09,sc136_origenes_contra_celsum_iv_par21_en,sc136_origenes_contra_celsum_iv_par21,CC IV 21 (English),CC IV 21,1,0.66,"21. Οὐκ οἶδα δ' ὅπως παραπλησίως τῷ κατακλυσμῷ καθήραντι τὴν γῆν, ὡς ὁ Ἰουδαίων καὶ Χριστιανῶν βούλεται λόγος, οἴεται καὶ τὴν τοῦ πύργου κατάρριψιν γεγονέναι. Ἵνα γὰρ μηδὲν αἰνίσση","21. I do not know how Celsus thinks the destruction of the tower occurred in a way analogous to the flood that purified the earth, as the account of the Jews and Christians intends"
6329a6de-d856-4aad-a8e7-7d0f9aa57959,sc136_origenes_contra_celsum_iv_par22_en,sc136_origenes_contra_celsum_iv_par22,CC IV 22 (English),CC IV 22,1,0.66,"22. Καὶ Χριστιανοὶ δὲ κατὰ τὸν Κέλσον προστιθέντες τινὰς λόγους τοῖς ὑπὸ Ἰουδαίων λεγομένοις φασὶ διὰ τὰς τῶν Ἰουδαίων ἁμαρτίας ἤδη πεπέμφθαι τὸν υἱὸν τοῦ θεοῦ, καὶ ὅτι Ἰουδαῖοι κο","22. And the Christians, according to Celsus, adding certain arguments to what is said by the Jews, claim that the Son of God has already been sent because of the sins of the Jews, "
53e320b4-bc20-4c81-8248-fc797e1ce8f1,sc136_origenes_contra_celsum_iv_par23_en,sc136_origenes_contra_celsum_iv_par23,CC IV 23 (English),CC IV 23,1,0.24,23. Μετὰ ταῦτα συνήθως ἑαυτῷ γελῶν τὸ Ἰουδαίων καὶ Χριστιανῶν γένος πάντας παραβέβληκε νυκτερίδων ὁρμαθῷ ἢ μύρμηξιν ἐκ καλιᾶς προελθοῦσιν ἢ βατράχοις περὶ τέλμα συνεδρεύουσιν ἢ σκώ,"23. After this, in his customary manner of mockery, Celsus has compared the entire race of Jews and Christians to a swarm of bats, or to ants coming out of a nest, or to frogs sitt"
4c94a1d7-f2f9-4af4-a14c-b5e1422eb9c8,sc136_origenes_contra_celsum_iv_par24_en,sc136_origenes_contra_celsum_iv_par24,CC IV 24 (English),CC IV 24,1,0.58,24. Πρὸς ταῦτα δὴ πυνθανόμεθα τῶν ἀποδεχομένων τὰ οὕτω καθ' ἡμῶν εἰρημένα καί φαμεν · ἆρα πάντας ἀνθρώ-πους ὁρμαθὸν εἶναι νυκτερίδων ἢ μύρμηκας ἢ βατράχους ἢ σκώληκας ὑπολαμβάνετε ,24. In response to these things we inquire of those who accept what has been said in this manner against us and say: do you consider all human beings to be a swarm of bats or ants 
7e5b355d-d7ef-4c0c-b879-2e2e298dd0bc,sc136_origenes_contra_celsum_iv_par21_a_en,sc136_origenes_contra_celsum_iv_par21_a,CC IV 21_a (English),CC IV 21_a,1,0.56,"Καὶ τὰ περὶ Σοδόμων δὲ καὶ Γομόρρων ὑπὸ Μωϋσέως ἱστορούμενα ἐν τῇ Γενέσει, ὡς διὰ τὴν ἁμαρτίαν πυρὶ ἐξαφανισθέντων, παραβάλλει ὁ Κέλσος τῇ κατὰ τὸν Φαέθοντα ἱστορίᾳ, ἑνὶ σφάλματι, ","And the story narrated by Moses in Genesis concerning Sodom and Gomorrah — that they were destroyed by fire on account of their sin — Celsus compares to the story of Phaethon, with"
d3f3a0e9-493e-4984-b80c-3c042c2332d5,sc136_origenes_contra_celsum_iv_par13_en,sc136_origenes_contra_celsum_iv_par13,CC IV 13 (English),CC IV 13,1,0.26,"13. Ἐπεὶ δὲ χλευάζων ὁ Κέλσος φησὶν ἡμᾶς λέγειν τὸν θεὸν δίκην βασανιστοῦ πῦρ φέροντα καταβαίνειν καὶ ἀναγκάζει ἡμᾶς οὐ κατὰ καιρὸν βαθυτέρους ἐξετάζειν λόγους, ὀλίγα εἰπόντες, ὅσο","13. Since Celsus mockingly says we speak of God descending like a torturer carrying fire, and forces us to examine deeper arguments out of season, we shall say a few things, just e"
cd8ad545-46aa-4f6e-a384-87bd01ff5ff9,sc136_origenes_contra_celsum_iv_par27_en,sc136_origenes_contra_celsum_iv_par27,CC IV 27 (English),CC IV 27,1,0.2,"27. Καὶ οὔπω λέγω τὰ λοιπὰ ἐν ἀνθρώποις κακά, ὧν οὐ ταχέως οὐδ' οἱ φιλοσοφεῖν δοκοῦντες καθαρεύουσι - πολλοὶ γὰρ καὶ οἱ ἐν φιλοσοφίᾳ νόθοι - οὐδέ φημι πὼ ὅτι πολλὰ μέν ἐστι τὰ τοια","27. And I have not yet spoken of the other evils among humans, from which not even those who seem to philosophize quickly free themselves — for many are counterfeit in philosophy —"
7af289ec-e9e0-428a-8a2a-62237db063dd,sc136_origenes_contra_celsum_iv_par26_a_en,sc136_origenes_contra_celsum_iv_par26_a,CC IV 26_a (English),CC IV 26_a,1,0.15,"Εἰ μὴ ἄρα ἡ τηλικαύτη εὐσέβεια, οὔθ' ὑπὸ πόνων οὔθ'ὑπὸ κινδύνου θανάτου οὔθ' ὑπὸ λογικῶν πιθανοτήτων νικωμένη, οὐδὲν βοηθεῖ τοῖς ἀνειληφόσιν αὐτὴν πρὸς τὸ μηκέτι αὐτοὺς παραβάλλεσθ","Unless so great a piety, conquered neither by labours nor by the danger of death nor by rational plausibilities, benefits in nothing those who have embraced it toward no longer bei"
ae41772c-fb5e-453f-b9d1-42f39c25c0e1,sc136_origenes_contra_celsum_iv_par29_en,sc136_origenes_contra_celsum_iv_par29,CC IV 29 (English),CC IV 29,1,0.66,"29. Τάχα δέ τινων παρήκουσεν ὁ Κέλσος ὅτι ὁ θεός ἐστιν, εἶτα μετ' ἐκεῖνον ἡμεῖς, οὓς ὠνόμασε σκώληκας. Καὶ ὅμοιον ποιεῖ τοῖς ὅλῃ αἱρέσει φιλοσοφίας ἐγκαλοῦσι διά τινα λεγόμενα ὑπὸ ","29. Perhaps Celsus has misheard some saying that God is first, and then after him we are, those whom he named worms. And he does the same as those who accuse an entire school of ph"
07c18377-bb7e-499d-a474-fed365b17304,sc136_origenes_contra_celsum_iv_par20_en,sc136_origenes_contra_celsum_iv_par20,CC IV 20 (English),CC IV 20,1,0.59,20. Εἶτ' ἐπεὶ προσωποποιεῖ ἰδίᾳ μὲν Ἰουδαίους αἰτιολο-γοῦντας τὴν κατ' αὐτοὺς μέλλουσαν Χριστοῦ ἐπιδημίαν ἰδίᾳ δὲ Χριστιανοὺς λέγοντας περὶ τῆς ἤδη γεγενημένης ἐπιδημίας εἰς τὸν βί,"20. Then since he introduces separately the Jews giving their reasons for the coming of Christ expected by them, and separately the Christians speaking of the coming into human lif"
d558a67c-b7f2-4013-8e4d-d36ec59dcd61,sc136_origenes_contra_celsum_iv_par30_c_en,sc136_origenes_contra_celsum_iv_par30_c,CC IV 30_c (English),CC IV 30_c,1,0.44,Καὶ ἐπιλέγει πᾶσι τούτοις ἀνεκτὰ εἶναι μᾶλλον ταῦτα ὑπὸ σκωλήκων καὶ βατράχων λεγόμενα ἢ ὑπὸ Ἰουδαίων καὶ Χριστιανῶν πρὸς ἀλλήλους διαφερομένων ἀπαγγελλόμενα. Ἀλλ' οὐ μιμησόμεθά γε,And he adds to all these things that such words are more tolerable when spoken by worms and frogs than when proclaimed by Jews and Christians arguing against one another. But we sh
63f8cf78-240a-4ca5-8c4d-765c2c3cfb21,sc136_origenes_contra_celsum_iv_par30_en,sc136_origenes_contra_celsum_iv_par30,CC IV 30 (English),CC IV 30,1,0.87,30. Δοκεῖ δέ μοι παρακηκοέναι ὁ Κέλσος καὶ τοῦ « Ποιή-σωμεν ἄνθρωπον κατ' εἰκόνα καὶ ὁμοίωσιν ἡμετέραν » καὶ παρὰ τοῦτο πεποιηκέναι τοὺς σκώληκας λέγοντας ὅτι ὑπὸ τοῦ θεοῦ γεγονότε,"30. It seems to me that Celsus has also misheard the passage 'Let us make man in our image and likeness,' and on this account has made the worms say that 'having been made by God w"
ad5db623-54dc-484c-bd2f-048f070813d2,sc136_origenes_contra_celsum_iv_par32_en,sc136_origenes_contra_celsum_iv_par32,CC IV 32 (English),CC IV 32,1,0.67,"32. Ἀλλ' ἐπεὶ οὐδὲν βέβαιον ἐν ἀνθρωπίνῃ φύσει, ἐχρῆν κἀκείνην τὴν πολιτείαν κατὰ βραχὺ καταφθειρομένην ἐκδιαι-τηθῆναι. Ἡ πρόνοια δὲ τὸ σεμνὸν τοῦ λόγου αὐτῶν ἁρμο-ζόντως τοῖς παντ","32. But since nothing is permanent in human nature, it was necessary that that polity too, being gradually corrupted, should deteriorate. But Providence, having transformed the nob"
30b7e787-1e45-4342-835f-8aab5bb07816,sc136_origenes_contra_celsum_iv_par28_en,sc136_origenes_contra_celsum_iv_par28,CC IV 28 (English),CC IV 28,1,0.48,28. Ἐπεὶ δὲ πεποίηκεν οὓς ἡγεῖται σκώληκας Χριστιανοὺς λέγοντας ὅτι τὴν οὐράνιον φορὰν ἀπολιπὼν ὁ θεὸς καὶ τὴν τοσαύτην γῆν παριδὼν ἡμῖν μόνοις πολιτεύεται καὶ πρὸς ἡμᾶς ἐπικηρυκεύ,"28. Since Celsus has introduced those whom he considers worms — the Christians — as saying that God, having abandoned the heavenly motion and the vast earth and governing us alone,"
23b205f4-0f11-4c6d-a280-c2fcd30a5de7,sc136_origenes_contra_celsum_iv_par31_a_en,sc136_origenes_contra_celsum_iv_par31_a,CC IV 31_a (English),CC IV 31_a,1,0.68,"Οἵα δὲ πολιτεία ἦν ὅλου ἔθνους, παρ' ᾧ οὐδὲ φαίνεσθαι θηλυδρίαν οἷόν τ' ἦν. Θαυμαστὸν δὲ καὶ τὸ τὰ τῶν νέων ὑπεκκαύματα, τὰς ἑταίρας, ἀναιρεῖσθαι ἀπὸ τῆς πολιτείας αὐτῶν. Ἦν δὲ καὶ",What a polity it was of an entire nation among whom it was not even possible for effeminate persons to be seen. And marvellous too was the removal from their commonwealth of the in
e2d12415-ebdc-4d09-a47a-80b020d0b4cc,sc136_origenes_contra_celsum_iv_par31_en,sc136_origenes_contra_celsum_iv_par31,CC IV 31 (English),CC IV 31,1,0.55,"31. Μετὰ ταῦτα βουλόμενος κατασκευάζειν ὅτι μηδὲν τῶν προειρημένων παρ' αὐτῷ ζῴων διαφέρουσιν Ἰουδαῖοι καὶ Χριστιανοί φησιν Ἰουδαίους ἀπ' Αἰγύπτου δραπέτας γεγο-νέναι, μηδὲν πώποτε","31. After this, wishing to establish that Jews and Christians are no different from the animals mentioned above, he says that the Jews are runaway slaves from Egypt who never accom"
48c72310-7a82-4937-bb14-ee925362ce29,sc136_origenes_contra_celsum_iv_par34_en,sc136_origenes_contra_celsum_iv_par34,CC IV 34 (English),CC IV 34,1,0.4,"34. Πυνθανόμεθα γὰρ ἁπάντων τῶν χρωμένων ταῖς τοιαύταις τοῦ θεοῦ κατακλήσεσιν · εἴπατε ἡμῖν, ὦ οὗτοι, τίς ὁ Ἀβραὰμ καὶ πηλίκος ὁ Ἰσαὰκ καὶ ποίας δυνάμεως γέγονεν ὁ Ἰακώβ, ὡς τὴν θε","34. For we inquire of all those who use such invocations of God: tell us, you there — who is Abraham and how great is Isaac and of what power has Jacob been, that the appellation '"
cf71f84c-9bf4-4d56-8db3-d0d3023fe121,sc136_origenes_contra_celsum_iv_par16_en,sc136_origenes_contra_celsum_iv_par16,CC IV 16 (English),CC IV 16,1,0.81,"16. Εἰσὶ γὰρ διάφοροι οἱονεὶ τοῦ λόγου μορφαί, καθὼς ἑκάστῳ τῶν εἰς ἐπιστήμην ἀγομένων φαίνεται ὁ λόγος, ἀνάλογον τῇ ἕξει τοῦ εἰσαγομένου ἢ ἐπ' ὀλίγον προκόπτοντος ἢ ἐπὶ πλεῖον ἢ κ","16. For there are, as it were, different forms of the Word, according to how the Word appears to each of those being led to knowledge, in proportion to the disposition of the learn"
8cbefe64-dd1e-45ae-a6a6-a4c31fece110,sc136_origenes_contra_celsum_iv_par33_en,sc136_origenes_contra_celsum_iv_par33,CC IV 33 (English),CC IV 33,1,0.63,"33. Ἑξῆς δὲ τούτοις ὁ Κέλσος ἐπιτρέχων τὰ ἀπὸ τῆς πρώτης βίβλου Μωϋσέως, ἥτις ἐπιγέγραπται Γένεσις, φησὶν ἀναισχύντως ἄρα ἐπεχείρησαν γενεαλογεῖν αὑτοὺς ἀπὸ πρώτης σπορᾶς γοήτων κα","33. Following upon these things, Celsus, rushing over the contents of the first book of Moses — which is entitled Genesis — says shamelessly that 'they have thereupon attempted to "
9799e569-7aca-4c48-a71c-7f6021212ccf,sc136_origenes_contra_celsum_iv_par38_b_en,sc136_origenes_contra_celsum_iv_par38_b,CC IV 38_b (English),CC IV 38_b,1,0.41,"Τὸν δὲ χολωσάμενος προσέφη νεφεληγερέτα Ζεύς · Ἰαπετιονίδη, πάντων πέρι μήδεα εἰδώς, χαίροις πῦρ κλέψας καὶ ἐμὰς φρένας ἠπεροπεύσας, σοί τ' αὐτῷ μέγα πῆμα καὶ ἀνδράσιν ἐσσομένοισι.","Then Zeus the cloud-gatherer, angered, addressed him: 'Son of Iapetus, knowing beyond all others, thou art glad that thou hast stolen fire and beguiled my mind — a great calamity b"
a24056a1-5640-4a88-a8a0-c0a3d48b4f66,sc136_origenes_contra_celsum_iv_par35_en,sc136_origenes_contra_celsum_iv_par35,CC IV 35 (English),CC IV 35,1,0.6,"35. Καὶ ὅρα ὁ ἐντυγχάνων τῇ Κέλσου γραφῇ εἰ μὴ ταῦτ'αἰνίττεται τὸ καὶ ἐπεχείρησαν γενεαλογῆσαι αὑτοὺς ἀπὸ πρώτης σπορᾶς γοήτων καὶ πλάνων ἀνθρώπων, ἀμυδρὰς καὶ ἀμφιβόλους φωνὰς ἐν ","35. And let one who reads Celsus's text consider whether what he wrote — 'they have attempted to trace their genealogy from the first lineage of magicians and deceivers, invoking o"
a2ce14c6-8f4c-4d69-84f2-3cf4f3fcbfd6,sc136_origenes_contra_celsum_iv_par36_en,sc136_origenes_contra_celsum_iv_par36,CC IV 36 (English),CC IV 36,1,0.74,"36. Μετὰ ταῦτα ὁ Κέλσος ἐκτιθέμενος τὰ ἀπὸ τῆς ἔξω τοῦ θείου λόγου ἱστορίας, τὰ περὶ τῶν ἐπιδικασαμένων ἀνθρώπων τῆς ἀρχαιότητος, οἶον Ἀθηναίων καὶ Αἰγυπτίων καὶ Ἀρκάδων καὶ Φρυγῶν","36. After this Celsus, setting out the stories from history outside the divine Word — concerning those peoples who contended for priority in antiquity, such as the Athenians and Eg"
