edge_id,translation_id,original_id,translation_label,original_label,p_same_content,coverage_choice,original_excerpt,translation_excerpt
4cf6930b-f608-4e8a-bbe4-e7ecf9006ffa,sc123_melito_peri_pascha_chap99_en,sc123_melito_peri_pascha_chap99,"Melito, PP 99 (English)","Melito, PP 99",0.02,not_translation,"Διὰ τοῦτο, ὦ Ἰσραήλ, ἐπὶ τοῦ κυρίου οὐκ ἐτρό[μησ]ας, ἐπὶ τοῦ κυρίου οὐκ ἐφοβήθ[ης], [ἐπὶ τ]οῦ κυρίου οὐκ ἐκώκυσας, ἐπὶ τῶν π[ρωτοτόκων σου ἀ]νεκώκυσας, <ἐπὶ> τοῦ κρεμαμέν[ου κυρίου","He bears the Father and is borne by the Father, to whom be glory and power forever and ever. Amen. Melito's On the Passover (Peri Pascha). Peace to the one who wrote and to the one"
b5ada14e-dc84-4a84-93cf-b2b6689389fd,sc123_melito_peri_pascha_chap97_en,sc123_melito_peri_pascha_chap97,"Melito, PP 97 (English)","Melito, PP 97",0.02,not_translation,"Ὢ φόνου καινοῦ, ὢ ἀδικίας καινῆς. Ὁ δεσπότης παρεσχημάτισται γυμνῷ τῷ σώματι καὶ οὐδὲ περιβολῆς ἠξίωται ἵνα μὴ θεαθῇ. Διὰ τοῦτο οἱ φωστῆρες ἀπεστρά-φησαν καὶ ἡ ἡμέρα συνεσκότασεν, ",This is he who was raised from the dead and ascended to the heights of the heavens. This is he who sits at the right hand of the Father. This is he who has authority to judge and t
7a32671f-78f2-465b-80f1-54eb484653e5,sc123_melito_peri_pascha_chap64_en,sc123_melito_peri_pascha_chap64,"Melito, PP 64 (English)","Melito, PP 64",0.02,not_translation,"Ὁ δὲ Ἠσαίας · « Ὡς πρόβατον ἐπὶ σφαγὴν ἤχθη, καὶ ὡς ἀμνὸς ἄφωνος ἐναντίον τοῦ κείραντος αὐτόν, οὗτος οὐκ ἀνοίγει τὸ στόμα αὐτοῦ. Τὴν γενεὰν αὐτοῦ τίς διηγήσεται ; »","And thus he was lifted up upon the tree, and a title was attached, identifying the one who had been murdered. Who is this? It is a hard thing to say, and a more fearful thing not t"
caa0e346-318a-4ad2-8269-da3986da2cc3,sc136_origenes_contra_celsum_iii_par63_en,sc136_origenes_contra_celsum_iii_par63,CC III 63 (English),CC III 63,0.02,not_translation,"63. Εἶτα μὴ νοῶν, πῶς εἴρηται τὸ « Πᾶς ὁ ὑψῶν ἑαυτὸν ταπεινωθήσεται », μηδὲ κἂν ἀπὸ τοῦ Πλάτωνος διδαχθεὶς ὅτι ὁ καλὸς καὶ ἀγαθὸς πορεύεται « ταπεινὸς καὶ κεκοσμη-μένος », μὴ εἰδὼς","63. Celsus then makes another comparison, saying: 'Suppose that someone, while offering to teach philosophy, began by proclaiming: let whoever is ignorant come to me, whoever is fo"
d055fd56-f6fb-409f-90e8-16215365d625,sc136_origenes_contra_celsum_iii_par75_a_en,sc136_origenes_contra_celsum_iii_par75_a,CC III 75_a (English),CC III 75_a,0.02,not_translation,"Ἵνα δὲ καὶ ἀπὸ τῆς Ἐπικούρου φιλοσοφίας καὶ τῶν κατ'Ἐπίκουρον νομιζομένων ἐπικουρείων ἰατρῶν ἀποτρέπωμεν τοὺς ἐν ἐκείνοις ἀπατωμένους, πῶς οὐχὶ εὐλογώτατα ποιή-σομεν ἀφιστάντες νόσ","But further, Celsus's Jew objects to the stories about the resurrection, citing what he considers inconsistencies. He notes that, according to the account, Jesus appeared after his"
a2407664-7ce3-47ac-a897-a64d636405fd,sc136_origenes_contra_celsum_iii_par75_b_en,sc136_origenes_contra_celsum_iii_par75_b,CC III 75_b (English),CC III 75_b,0.02,not_translation,"Οὐ γὰρ καταφεύγομεν οὖν ἐπὶ νηπίους καὶ ἠλιθίους ἀγροίκους λέγοντες αὐτοῖς · φεύγετε τοὺς ἰατρούς, οὐδὲ λέγομεν · ὁρᾶτε μή ποτε τὶς ὑμῶν ἐπιστήμης ἐπιλάβηται, οὐδὲ φάσκομεν ὅτι κακ","If Jesus had appeared to all -- to his accusers, to the judge, to the general public -- Celsus might say this was a phantom (phantasma) or a mass delusion. But by appearing to chos"
04830bd4-d234-4c4d-9cec-7ad22fed2b46,sc136_origenes_contra_celsum_iii_par69_a_en,sc136_origenes_contra_celsum_iii_par69_a,CC III 69_a (English),CC III 69_a,0.02,not_translation,"Ἑξῆς δέ φησιν ὅτι οἱ ἀναμάρτητοι βελτίους κοινωνοὶ βίου, μὴ σαφηνίσας, τίνας φησὶ τοὺς ἀναμαρτήτους, πότερον τοὺς ἀρχῆθεν ἢ τοὺς ἐκ μεταβολῆς. Οἱ μὲν οὖν ἀρχῆθεν ἀδύνατοι, οἱ δ' ἐκ","For if the customs of the fathers ought always to be maintained, the Egyptians should never have ceased worshipping animals, nor the Scythians their practice of killing foreigners,"
481ec665-ddf9-4423-a97d-117df2eb808e,sc136_origenes_contra_celsum_iii_par69_en,sc136_origenes_contra_celsum_iii_par69,CC III 69 (English),CC III 69,0.02,not_translation,"69. Καὶ ὁ μὲν Κέλσος φησὶ τὰ ἀκόλουθα ἑαυτῷ ἐπιφέρων ὅτι φύσιν ἀμεῖψαι τελέως παγχάλεπον. Ἡμεῖς δέ, μίαν φύσιν ἐπιστάμενοι πάσης λογικῆς ψυχῆς καὶ μηδεμίαν φάσκοντες πονηρὰν ὑπὸ το","69. The Jew in Celsus then addresses the believers from among the Gentiles as well, not only those from among the Jews, saying: 'How can you who came from the Gentiles abandon the "
c4794072-864a-4dbf-a0c8-ce0afc281b16,sc136_origenes_contra_celsum_iii_par81_a_en,sc136_origenes_contra_celsum_iii_par81_a,CC III 81_a (English),CC III 81_a,0.02,not_translation,"Ἀλλὰ γὰρ αὐτάρκη περιγραφὴν ἐν τούτοις καὶ τοῦ τρίτου τόμου τῶν πρὸς τὸ Κέλσου σύγγραμμα ἡμῖν ὑπαγο-ρευθέντων εἰληφότος, αὐτοῦ που καταπαύσομεν τὸν λόγον, ἐν τοῖς ἑξῆς πρὸς τὰ μετὰ","For if God had acted only through his invisible power, without the incarnation, who among humans could have perceived the teaching? It was necessary that the divine Word take visib"
f9786c7b-59f4-48a6-970b-b3935b4b7d08,sc147_origenes_contra_celsum_v_par32_a_en,sc147_origenes_contra_celsum_v_par32_a,CC V 32_a (English),CC V 32_a,0.02,not_translation,"Ἐπεὶ δ' οἱ κινήσαντες « ἀπ' ἀνατολῶν » δι' ἃ ἥμαρτον παρεδόθησαν « εἰς ἀδόκιμον νοῦν » καὶ « εἰς πάθη ἀτιμίας » καὶ « ἐν ταῖς ἐπιθυμίαις τῶν καρδιῶν αὐτῶν εἰς ἀκαθαρ-σίαν », ἵνα κο",32_a. Let us then see what follows in Celsus' text next.
fe707890-4e1e-4127-8c5f-9462f25b8b30,sc150_origenes_contra_celsum_vii_par14_en,sc150_origenes_contra_celsum_vii_par14,CC VII 14 (English),CC VII 14,0.02,not_translation,"14. Εἶτα μετὰ ταῦτα, βουλόμενος ἀνατρέπειν τὴν πίστιν τῶν διὰ τὸ πεπροφητεῦσθαι παραδεξαμένων τὰ τοῦ Ἰησοῦ, φησί · Φέρε ἐὰν προείπωσιν οἱ προφῆται τὸν μέγαν θεόν, ἵνα μηδὲν ἄλλο φο","14. After this, Celsus says that God would not descend to earth because such a descent would imply a change (metabole) in the divine nature. He argues that any change in God would "
e391a58e-6013-406f-af24-0872557f30be,sc150_origenes_contra_celsum_vii_par23_a_en,sc150_origenes_contra_celsum_vii_par23_a,CC VII 23_a (English),CC VII 23_a,0.02,not_translation,Εἰκὸς δὲ ἀπὸ τοῦ « Ὁ θέλων ἐν ὑμῖν εἶναι πρῶτος ἔστω πάντων διάκονος » καὶ « Οἱ ἄρχοντες τῶν ἐθνῶν κατακυ-ριεύουσιν αὐτῶν » καὶ « Οἱ ἐξουσιάζοντες ἐν αὐτοῖς εὐεργέται καλοῦνται » ε,"And when the Scriptures speak of rivers of milk and honey, of trees bearing fruit perpetually, and of a land where there is no sorrow or suffering, these are figures pointing to sp"
c10986d2-3608-4f2b-b339-183fb9435d4d,sc150_origenes_contra_celsum_vii_par3_en,sc150_origenes_contra_celsum_vii_par3,CC VII 3 (English),CC VII 3,0.02,not_translation,"3. Φησὶν οὖν · Τὰ μὲν ὑπὸ τῆς Πυθίας ἢ Δωδωνίδων ἢ Κλαρίου ἢ ἐν Βραγχίδαις ἢ ἐν Ἄμμωνος ὑπὸ μυρίων τε ἄλλων θεοπρόπων προειρημένα, ὑφ' ὧν ἐπιεικῶς πᾶσα γῆ κατῳκίσθη, ταῦτα μὲν <ἐν>","3. After this, Celsus quotes some words of the prophets and asks the Jews: 'How can you reproach the one who was foretold by these prophets?' He does this not because he believes t"
a7acbdfd-ed57-45ea-9936-88c3f8a1ba7f,sc172_epistula_barnabae_chap_12_verset_10_11b_en,sc172_epistula_barnabae_chap_12_verset_10_11b,Barn. 12.10-11b (English),Barn. 12.10-11b,0.02,not_translation,"10. Ἐπεὶ οὖν μέλλουσιν λέγειν ὅτι ὁ Χριστὸς υἱός ἐστιν Δαυίδ, αὐτὸς προφητεύει Δαυίδ, φοβούμενος καὶ συνίων τὴν πλάνην τῶν ἁμαρτωλῶν · « Εἶπεν κύριος τῷ κυρίῳ μου · Κάθου ἐκ δεξιῶν","Since therefore David himself prophesies this and he is called his Lord and not his son, let us consider whether this people is the heir or the former people, and whether the coven"
d461c2f4-390e-4118-a5e3-e78f991ef449,sc172_epistula_barnabae_chap_16_verset_5a_5c_en,sc172_epistula_barnabae_chap_16_verset_5a_5c,Barn. 16.5a-5c (English),Barn. 16.5a-5c,0.02,not_translation,"5a. Πάλιν ὡς ἔμελλεν ἡ πόλις καὶ ὁ ναὸς καὶ ὁ λαὸς Ἰσραὴλ παραδίδοσθαι, ἐφανερώθη. 5b. Λέγει γὰρ ἡ γραφή · « Καὶ ἔσται ἐπ' ἐσχάτων τῶν ἡμερῶν, καὶ παραδώσει κύριος τὰ πρόβατα τῆς ν","Let us inquire whether there is a temple of God. There is, wherever he himself says he is building and completing it. For it is written: 'And it will come to pass when the week is "
a2999d1e-4910-4e05-910e-5abaff322e9f,sc172_epistula_barnabae_chap_2_verset_7_9_en,sc172_epistula_barnabae_chap_2_verset_7_9,Barn. 2.7-9 (English),Barn. 2.7-9,0.02,not_translation,"7. Λέγει δὲ πάλιν πρὸς αὐτούς · « Μὴ ἐγὼ ἐνετειλάμην τοῖς πατράσιν ὑμῶν ἐκπορευομένοις ἐκ γῆς Αἰγύπτου, προσενέγκαι μοι ὁλοκαυτώματα καὶ θυσίας ; 8. ἀλλ' ἢ τοῦτο ἐνετειλάμην αὐτοῖς","He says to us again thus: 'Why do you fast for me, says the Lord, so that your voice is heard today crying out? This is not the fast I have chosen, says the Lord, not a man humblin"
ebb8b437-a249-4c59-a5c7-f968d9f78ea5,sc172_epistula_barnabae_chap_5_verset_5_7_en,sc172_epistula_barnabae_chap_5_verset_5_7,Barn. 5.5-7 (English),Barn. 5.5-7,0.02,not_translation,"5. Ἔτι δὲ καὶ τοῦτο, ἀδελφοί μου · εἰ ὁ κύριος ὑπέμεινεν παθεῖν ὑπὲρ τῆς ψυχῆς ἡμῶν, ὢν παντὸς τοῦ κόσμου κύριος, ᾧ εἶπεν ὁ θεὸς ἀπὸ καταβολῆς κόσμου · « Ποιήσωμεν ἄνθρω-πον κατ' ε","5. And when he chose his own apostles, those who were going to proclaim his gospel (euangelion)—men who were sinful beyond all measure, in order that he might show that he came not"
03d76e06-1e2c-49f6-a468-e21ee412b663,sc172_epistula_barnabae_chap_6_verset_13a_16c_en,sc172_epistula_barnabae_chap_6_verset_13a_16c,Barn. 6.13a-16c (English),Barn. 6.13a-16c,0.02,not_translation,"13a. Πάλιν σοι ἐπιδείξω, πῶς πρὸς ἡμᾶς λέγει · δευ-τέραν πλάσιν ἐπ' ἐσχάτων ἐποίησεν. 13b. Λέγει δὲ κύριος · « Ἰδού, ποιῶ τὰ ἔσχατα ὡς τὰ πρῶτα. » 13c. Εἰς τοῦτο οὖν ἐκήρυξεν ὁ προ","13a. And in another prophecy Jacob speaks more clearly to Joseph his son, saying: 'Behold, the Lord has not deprived me of your face; bring me your sons, that I may bless them.' 13"
6f3d2886-813f-4d36-b3ab-8c635e209cfc,sc172_epistula_barnabae_chap_6_verset_11_12c_en,sc172_epistula_barnabae_chap_6_verset_11_12c,Barn. 6.11-12c (English),Barn. 6.11-12c,0.02,not_translation,"11. Ἐπεὶ οὖν ἀνακαινίσας ἡμᾶς ἐν τῇ ἀφέσει τῶν ἁμαρτιῶν ἐποίησεν ἡμᾶς ἄλλον τύπον, ὡς παιδίον ἔχειν τὴν ψυχήν, ὡς ἂν δὴ ἀναπλάσσοντος αὐτοῦ ἡμᾶς. 12a. Λέγει γὰρ ἡ γραφὴ περὶ ἡμῶν, ","11. Let us see, then, whether this people or the former people is heir, and whether the covenant (diatheke) is for us or for them. 12a. Hear, then, what the Scripture says concerni"
895306b8-bd87-4152-b71f-b93dea3d20e5,sc172_epistula_barnabae_chap_5_verset_3_4b_en,sc172_epistula_barnabae_chap_5_verset_3_4b,Barn. 5.3-4b (English),Barn. 5.3-4b,0.02,not_translation,"3. Οὐκοῦν ὑπερευχαριστεῖν ὀφείλομεν τῷ κυρίῳ, ὅτι καὶ τὰ παρεληλυθότα ἡμῖν ἐγνώρισεν καὶ ἐν τοῖς ἐνεστῶσιν ἡμᾶς ἐσόφισεν, καὶ εἰς τὰ μέλλοντα οὐκ ἐσμὲν ἀσύνετοι. 4a. Λέγει δὲ ἡ γρα","3. The prophets, having received grace (charis) from him, prophesied about him. And he himself, in order that he might abolish death (thanatos) and demonstrate the resurrection (an"
1c2725d3-b1e7-4473-be24-976f073c49d1,sc172_epistula_barnabae_chap_6_verset_10a_10b_en,sc172_epistula_barnabae_chap_6_verset_10a_10b,Barn. 6.10a-10b (English),Barn. 6.10a-10b,0.02,not_translation,"10a. Εὐλογητὸς ὁ κύριος ἡμῶν, ἀδελφοί, ὁ σοφίαν καὶ νοῦν θέμενος ἐν ἡμῖν τῶν κρυφίων αὐτοῦ. 10b. Λέγει γὰρ ὁ προ-φήτης · « Παραβολὴν κυρίου τίς νοήσει, εἰ μὴ σοφὸς καὶ ἐπιστήμων κα","10a. Since therefore he made renewal through the remission of sins, he made us into another type, so that we should have the soul (psyche) of children, as if he were indeed creatin"
bb9870fa-aa42-4d78-8c7d-610f3a2d7741,sc20_theophilus_ad_autolycum_i_liv_1_le_dieu_des_chretiens_chap_4_en,sc20_theophilus_ad_autolycum_i_liv_1_le_dieu_des_chretiens_chap_4,Ad Aut. I 4 (English),Ad Aut. I 4,0.02,not_translation,"4. Ἄναρχος δέ ἐστιν, ὅτι ἀγένητός ἐστιν · ἀναλλοίωτος δὲ, καθότι ἀθάνατός ἐστιν. Θεὸς δὲ λέγεται διὰ τὸ τεθεικέναι τὰ πάντα ἐπὶ τῇ ἑαυτοῦ ἀσφαλείᾳ, καὶ διὰ τὸ θέειν · τὸ δὲ θέειν ἐ","4. The appearance (eidos) of God is ineffable and indescribable, and cannot be seen with fleshly eyes. For in glory (doxa) he is incomprehensible, in greatness unfathomable, in hei"
2dc055b0-5fb7-4102-9119-63800d3fef95,sc20_theophilus_ad_autolycum_i_liv_1_le_dieu_des_chretiens_chap_1_en,sc20_theophilus_ad_autolycum_i_liv_1_le_dieu_des_chretiens_chap_1,Ad Aut. I 1 (English),Ad Aut. I 1,0.02,not_translation,1. Στωμύλον μὲν οὖν στόμα καὶ φράσις εὐεπὴς τέρψιν παρέχει καὶ ἔπαινον πρὸς κενὴν δόξαν ἀθλίοις ἀνθρώποις ἔχουσι τὸν νοῦν κατεφθαρμένον · ὁ δὲ τῆς ἀληθείας ἐραστὴς οὐ προσέχει λόγο,"1. Theophilus to Autolycus, greeting. Since an agreeable discourse furnishes a delightful occupation for those fond of literature, both the man who speaks and the man who hears, ma"
